Date,Time,Global_active_power,Global_reactive_power,Voltage,Global_intensity,Sub_metering_1,Sub_metering_2,Sub_metering_3
5/1/2007,07:10:00,2.41,0.150,241.730,10.000,0.000,0.000,0.000
5/1/2007,07:44:00,2.346,0.110,239.570,9.800,0.000,0.000,0.000
5/1/2007,08:32:00,2.352,0.138,238.690,9.800,0.000,0.000,0.000
5/1/2007,14:25:00,0.42,0.248,245.970,2.000,0.000,0.000,0.000
5/1/2007,18:10:00,2.52,0.000,234.200,10.600,0.000,0.000,17.000
5/1/2007,18:27:00,2.348,0.138,236.870,9.800,0.000,0.000,17.000
5/1/2007,23:52:00,1.724,0.154,241.100,7.200,0.000,0.000,18.000
6/1/2007,01:36:00,0.244,0.000,242.110,1.000,0.000,0.000,0.000
6/1/2007,04:26:00,0.348,0.196,244.920,1.600,0.000,0.000,0.000
6/1/2007,10:15:00,1.39,0.124,238.070,5.800,0.000,0.000,0.000
6/1/2007,16:51:00,0.932,0.208,235.010,4.200,0.000,2.000,0.000
6/1/2007,18:26:00,1.19,0.182,236.700,5.200,0.000,0.000,0.000
6/1/2007,19:05:00,0.968,0.246,234.920,4.200,0.000,2.000,0.000
6/1/2007,20:03:00,1.328,0.106,236.590,5.800,0.000,0.000,0.000
6/1/2007,21:13:00,0.982,0.174,240.680,4.400,0.000,0.000,0.000
6/1/2007,21:55:00,1.4,0.148,240.640,6.000,0.000,0.000,0.000
7/1/2007,09:58:00,0.378,0.072,245.170,1.800,0.000,0.000,0.000
7/1/2007,10:40:00,1.382,0.000,238.910,5.800,0.000,0.000,17.000
7/1/2007,11:41:00,0.548,0.352,240.480,2.800,0.000,3.000,0.000
7/1/2007,12:23:00,0.432,0.160,238.910,2.000,0.000,0.000,0.000
7/1/2007,15:08:00,6.106,0.180,239.640,25.400,0.000,74.000,18.000
7/1/2007,15:21:00,3.912,0.294,240.330,16.200,0.000,38.000,17.000
7/1/2007,20:03:00,3.442,0.000,233.430,14.800,0.000,0.000,16.000
7/1/2007,22:03:00,3.476,0.000,238.610,14.600,0.000,0.000,17.000
8/1/2007,02:52:00,1.378,0.110,243.070,5.600,0.000,0.000,18.000
8/1/2007,06:20:00,0.32,0.138,240.290,1.400,0.000,0.000,0.000
8/1/2007,17:32:00,1.838,0.100,236.010,7.800,0.000,0.000,17.000
8/1/2007,23:08:00,0.444,0.330,244.790,2.200,0.000,2.000,0.000
9/1/2007,01:44:00,0.286,0.140,241.550,1.400,0.000,1.000,0.000
9/1/2007,03:59:00,1.354,0.124,240.410,5.600,0.000,1.000,18.000
10/1/2007,02:13:00,0.368,0.240,245.120,1.800,0.000,2.000,0.000
10/1/2007,02:23:00,0.318,0.170,246.090,1.400,0.000,1.000,0.000
10/1/2007,04:27:00,0.446,0.302,244.670,2.200,0.000,2.000,0.000
10/1/2007,06:18:00,0.312,0.154,241.710,1.400,0.000,0.000,0.000
10/1/2007,06:34:00,0.224,0.000,245.760,1.000,0.000,0.000,0.000
10/1/2007,14:15:00,0.71,0.276,244.150,3.000,0.000,2.000,0.000
11/1/2007,06:50:00,1.47,0.000,241.080,6.000,0.000,0.000,17.000
11/1/2007,12:40:00,0.23,0.048,242.590,1.000,0.000,0.000,0.000
11/1/2007,13:22:00,0.23,0.046,242.640,1.000,0.000,0.000,0.000
11/1/2007,16:07:00,1.312,0.000,243.010,5.400,0.000,0.000,18.000
11/1/2007,21:23:00,3.012,0.172,236.730,12.800,0.000,0.000,17.000
12/1/2007,01:40:00,0.302,0.152,240.720,1.400,0.000,0.000,0.000
12/1/2007,05:12:00,0.212,0.000,241.330,1.000,0.000,0.000,0.000
12/1/2007,10:38:00,0.318,0.156,241.700,1.400,0.000,0.000,0.000
12/1/2007,13:09:00,0.21,0.000,242.730,1.000,0.000,0.000,0.000
12/1/2007,19:12:00,2.542,0.000,238.850,10.600,0.000,0.000,17.000
12/1/2007,20:36:00,2.236,0.152,239.060,9.200,0.000,0.000,18.000
13/1/2007,00:56:00,0.298,0.136,244.330,1.400,0.000,0.000,0.000
13/1/2007,02:42:00,0.216,0.000,244.150,1.000,0.000,0.000,0.000
13/1/2007,04:40:00,0.31,0.160,242.840,1.400,0.000,0.000,0.000
13/1/2007,06:23:00,0.302,0.162,245.620,1.400,0.000,1.000,0.000
13/1/2007,12:29:00,0.82,0.176,239.690,3.400,0.000,0.000,0.000
13/1/2007,14:19:00,3.692,0.080,240.080,15.200,39.000,1.000,17.000
13/1/2007,17:17:00,3.494,0.348,235.890,14.800,0.000,0.000,17.000
13/1/2007,18:26:00,1.822,0.282,237.830,7.600,0.000,0.000,0.000
13/1/2007,18:58:00,2.334,0.570,237.290,10.000,0.000,0.000,0.000
13/1/2007,21:50:00,4.454,0.258,232.290,19.400,0.000,2.000,17.000
14/1/2007,02:22:00,5.09,0.122,241.550,21.400,39.000,0.000,18.000
14/1/2007,06:13:00,3.422,0.000,237.440,14.400,0.000,0.000,0.000
14/1/2007,08:09:00,1.618,0.000,240.250,7.800,0.000,0.000,0.000
14/1/2007,11:50:00,0.262,0.000,238.280,1.200,0.000,0.000,0.000
14/1/2007,17:42:00,5.486,0.142,230.840,23.600,0.000,35.000,16.000
14/1/2007,18:06:00,5.418,0.134,232.520,23.400,0.000,31.000,16.000
15/1/2007,02:15:00,0.29,0.120,244.540,1.200,0.000,0.000,0.000
15/1/2007,02:25:00,0.216,0.000,245.370,0.800,0.000,0.000,0.000
15/1/2007,03:35:00,0.214,0.000,244.590,0.800,0.000,0.000,0.000
15/1/2007,05:38:00,0.216,0.000,245.420,1.000,0.000,0.000,0.000
15/1/2007,07:23:00,1.772,0.000,239.790,7.400,0.000,0.000,17.000
15/1/2007,12:59:00,0.45,0.000,242.610,2.200,0.000,0.000,0.000
15/1/2007,13:42:00,0.57,0.142,242.610,2.800,0.000,0.000,0.000
15/1/2007,15:32:00,1.72,0.274,244.360,7.200,0.000,0.000,18.000
15/1/2007,16:31:00,1.814,0.000,243.560,7.400,0.000,0.000,18.000
15/1/2007,16:50:00,1.308,0.000,242.170,5.400,0.000,0.000,18.000
15/1/2007,18:43:00,1.406,0.102,239.190,5.800,0.000,0.000,17.000
16/1/2007,00:43:00,0.312,0.114,244.310,1.400,0.000,1.000,0.000
16/1/2007,00:51:00,0.476,0.372,243.800,2.400,0.000,2.000,0.000
16/1/2007,05:44:00,0.332,0.142,242.990,1.400,0.000,1.000,0.000
16/1/2007,05:51:00,0.216,0.000,243.350,1.000,0.000,0.000,0.000
16/1/2007,11:59:00,0.718,0.000,242.450,3.000,0.000,0.000,0.000
16/1/2007,12:25:00,3.324,0.328,241.380,13.800,40.000,2.000,0.000
16/1/2007,14:13:00,1.834,0.000,242.360,7.600,0.000,0.000,18.000
16/1/2007,14:47:00,1.984,0.240,243.290,8.200,0.000,1.000,18.000
16/1/2007,17:24:00,2.176,0.116,238.050,9.000,0.000,0.000,18.000
16/1/2007,21:33:00,1.268,0.070,239.400,5.400,0.000,0.000,0.000
16/1/2007,23:57:00,0.284,0.110,242.970,1.200,0.000,0.000,0.000
17/1/2007,03:58:00,0.314,0.138,241.980,1.400,0.000,0.000,0.000
17/1/2007,05:30:00,0.278,0.104,240.800,1.200,0.000,0.000,0.000
17/1/2007,06:47:00,1.64,0.000,239.470,6.800,0.000,0.000,0.000
17/1/2007,14:42:00,1.46,0.140,244.560,6.000,0.000,0.000,19.000
17/1/2007,16:39:00,2.01,0.114,243.860,8.200,0.000,1.000,18.000
18/1/2007,08:01:00,2.772,0.074,234.550,11.800,0.000,0.000,17.000
18/1/2007,09:01:00,1.426,0.228,238.670,6.000,0.000,0.000,18.000
18/1/2007,10:40:00,0.326,0.142,239.480,1.400,0.000,0.000,0.000
18/1/2007,22:16:00,1.428,0.160,239.240,6.000,0.000,0.000,18.000
19/1/2007,01:29:00,0.33,0.134,239.800,1.400,0.000,0.000,0.000
19/1/2007,06:37:00,0.426,0.170,243.210,1.800,0.000,0.000,0.000
19/1/2007,10:38:00,1.314,0.096,237.580,5.400,0.000,1.000,17.000
19/1/2007,15:12:00,0.276,0.000,245.660,1.200,0.000,0.000,0.000
19/1/2007,17:07:00,1.358,0.110,240.860,5.600,0.000,0.000,18.000
20/1/2007,00:05:00,1.362,0.132,240.110,5.600,0.000,0.000,0.000
20/1/2007,02:45:00,0.226,0.000,243.020,1.000,0.000,0.000,0.000
20/1/2007,04:14:00,0.224,0.000,241.790,1.000,0.000,0.000,0.000
20/1/2007,05:55:00,2.352,0.098,239.650,9.800,0.000,0.000,0.000
20/1/2007,06:53:00,0.414,0.306,245.520,2.000,0.000,1.000,0.000
20/1/2007,13:52:00,3.63,0.312,237.910,15.400,0.000,33.000,17.000
20/1/2007,14:16:00,2.622,0.304,241.620,11.000,0.000,19.000,17.000
20/1/2007,15:17:00,3.752,0.216,238.770,15.600,38.000,0.000,18.000
20/1/2007,19:00:00,5.742,0.212,228.550,25.000,0.000,35.000,16.000
20/1/2007,19:19:00,6.24,0.436,229.620,27.200,0.000,35.000,16.000
20/1/2007,22:45:00,0.964,0.000,239.750,4.000,0.000,1.000,0.000
21/1/2007,02:22:00,0.402,0.104,244.320,2.200,0.000,0.000,3.000
21/1/2007,03:24:00,0.216,0.000,245.310,1.000,0.000,0.000,0.000
21/1/2007,07:52:00,1.772,0.000,240.280,8.200,0.000,0.000,0.000
21/1/2007,10:25:00,1.372,0.088,239.640,5.600,0.000,0.000,18.000
21/1/2007,13:24:00,1.604,0.260,236.920,6.800,0.000,0.000,18.000
21/1/2007,13:42:00,4.43,0.398,236.930,19.000,45.000,0.000,17.000
21/1/2007,14:17:00,1.76,0.406,243.800,7.400,0.000,0.000,18.000
21/1/2007,21:22:00,5.714,0.296,237.140,24.000,44.000,3.000,18.000
22/1/2007,07:35:00,1.588,0.112,246.620,6.400,0.000,0.000,0.000
22/1/2007,08:32:00,3.15,0.060,239.220,13.200,0.000,0.000,18.000
22/1/2007,17:13:00,0.72,0.244,239.980,3.200,0.000,0.000,0.000
23/1/2007,14:17:00,0.314,0.132,243.740,1.400,0.000,0.000,0.000
23/1/2007,16:05:00,0.3,0.114,246.580,1.200,0.000,0.000,0.000
23/1/2007,22:24:00,0.402,0.124,243.730,1.600,0.000,0.000,0.000
23/1/2007,23:06:00,2.382,0.000,241.820,9.800,0.000,0.000,0.000
24/1/2007,01:13:00,2.376,0.000,241.300,9.800,0.000,0.000,0.000
24/1/2007,04:34:00,2.398,0.094,242.420,9.800,0.000,2.000,0.000
24/1/2007,11:00:00,1.35,0.082,238.970,5.600,0.000,0.000,17.000
24/1/2007,15:39:00,2.666,0.108,244.080,10.800,0.000,0.000,18.000
24/1/2007,22:29:00,0.824,0.102,246.480,3.400,0.000,0.000,0.000
25/1/2007,04:50:00,0.33,0.160,246.600,1.400,0.000,0.000,0.000
25/1/2007,04:55:00,0.368,0.212,248.350,1.800,0.000,0.000,0.000
25/1/2007,14:25:00,1.594,0.150,243.770,6.400,0.000,0.000,18.000
25/1/2007,15:43:00,1.896,0.374,242.650,7.800,0.000,2.000,18.000
25/1/2007,17:48:00,2.05,0.136,238.920,8.600,1.000,0.000,17.000
25/1/2007,21:02:00,2.164,0.176,243.660,9.000,0.000,0.000,18.000
26/1/2007,05:37:00,0.23,0.000,247.420,1.000,0.000,0.000,0.000
26/1/2007,05:38:00,0.228,0.000,247.170,1.000,0.000,0.000,0.000
26/1/2007,12:38:00,2.62,0.334,239.430,11.600,0.000,0.000,18.000
26/1/2007,14:21:00,1.502,0.000,245.560,6.200,0.000,0.000,19.000
26/1/2007,19:31:00,2.12,0.304,238.970,9.000,0.000,0.000,0.000
26/1/2007,20:52:00,1.568,0.266,235.770,6.600,0.000,0.000,0.000
26/1/2007,21:40:00,2.416,0.106,239.760,10.000,0.000,0.000,17.000
27/1/2007,00:50:00,0.218,0.000,244.300,1.000,0.000,0.000,0.000
27/1/2007,10:31:00,1.694,0.352,239.490,7.200,0.000,0.000,18.000
27/1/2007,12:14:00,1.284,0.000,238.040,5.400,0.000,0.000,18.000
27/1/2007,19:23:00,1.942,0.306,237.960,8.200,0.000,1.000,0.000
27/1/2007,19:32:00,1.932,0.274,238.130,8.200,0.000,0.000,0.000
28/1/2007,06:02:00,2.63,0.338,243.590,10.800,0.000,2.000,0.000
28/1/2007,06:08:00,2.476,0.128,242.990,10.200,0.000,2.000,0.000
28/1/2007,14:46:00,1.776,0.164,242.650,7.200,1.000,4.000,18.000
28/1/2007,15:23:00,3.224,0.316,242.590,13.200,39.000,2.000,0.000
28/1/2007,22:58:00,0.416,0.000,242.610,1.600,0.000,0.000,0.000
29/1/2007,00:16:00,0.228,0.000,244.540,1.000,0.000,0.000,0.000
29/1/2007,05:10:00,0.944,0.102,244.820,4.400,0.000,0.000,8.000
29/1/2007,10:56:00,1.288,0.000,238.720,5.400,0.000,0.000,18.000
29/1/2007,12:35:00,1.398,0.110,239.460,5.800,0.000,0.000,17.000
29/1/2007,23:32:00,1.806,0.430,245.830,7.400,0.000,1.000,18.000
30/1/2007,02:15:00,0.354,0.164,245.520,1.600,0.000,0.000,0.000
30/1/2007,03:43:00,0.43,0.294,245.650,2.000,0.000,1.000,0.000
30/1/2007,08:06:00,1.936,0.076,236.360,8.200,0.000,0.000,18.000
30/1/2007,19:40:00,1.792,0.168,240.650,7.400,0.000,0.000,0.000
31/1/2007,00:14:00,1.12,0.130,239.640,4.600,0.000,0.000,0.000
31/1/2007,12:38:00,4.26,0.684,235.950,18.200,0.000,34.000,17.000
31/1/2007,12:49:00,3.052,0.316,238.240,13.000,0.000,22.000,18.000
31/1/2007,15:30:00,3.826,0.134,237.890,16.000,0.000,37.000,18.000
31/1/2007,15:50:00,3.952,0.270,239.010,16.400,0.000,37.000,17.000
31/1/2007,16:34:00,1.68,0.266,244.480,6.800,0.000,3.000,19.000
31/1/2007,19:04:00,3.484,0.000,237.320,14.600,0.000,0.000,17.000
31/1/2007,20:34:00,0.542,0.254,240.520,2.400,0.000,2.000,0.000
31/1/2007,23:23:00,0.354,0.140,244.310,1.600,0.000,0.000,0.000
1/2/2007,01:24:00,0.402,0.242,241.140,1.800,0.000,1.000,0.000
1/2/2007,02:59:00,0.252,0.000,243.380,1.000,0.000,0.000,0.000
1/2/2007,12:15:00,1.39,0.124,240.320,5.800,0.000,0.000,18.000
1/2/2007,15:44:00,0.334,0.152,243.930,1.400,0.000,0.000,0.000
1/2/2007,18:22:00,2.48,0.230,237.630,10.400,0.000,1.000,17.000
1/2/2007,20:10:00,2.352,0.100,235.500,10.000,0.000,0.000,17.000
1/2/2007,23:04:00,1.384,0.106,243.050,5.600,0.000,1.000,18.000
2/2/2007,04:42:00,0.342,0.134,242.680,1.600,0.000,0.000,0.000
2/2/2007,12:19:00,0.392,0.228,238.700,1.800,0.000,0.000,0.000
2/2/2007,17:17:00,0.264,0.000,240.910,1.200,0.000,0.000,0.000
2/2/2007,20:09:00,1.044,0.000,238.610,4.400,0.000,0.000,0.000
2/2/2007,23:47:00,3.626,0.106,240.100,15.000,0.000,0.000,18.000
3/2/2007,01:15:00,3.614,0.076,234.090,15.400,0.000,0.000,17.000
3/2/2007,01:16:00,3.618,0.076,234.250,15.400,0.000,0.000,17.000
3/2/2007,02:41:00,3.532,0.230,239.920,14.600,0.000,1.000,17.000
3/2/2007,06:00:00,2.33,0.108,238.690,10.200,0.000,0.000,0.000
3/2/2007,06:53:00,1.646,0.000,240.770,7.800,0.000,0.000,0.000
3/2/2007,07:41:00,2.308,0.000,240.840,9.600,0.000,0.000,0.000
3/2/2007,11:57:00,1.486,0.220,239.850,6.200,0.000,0.000,18.000
3/2/2007,17:26:00,2.754,0.302,237.670,11.600,0.000,6.000,17.000
3/2/2007,17:28:00,2.756,0.338,238.790,11.600,0.000,6.000,17.000
3/2/2007,18:58:00,7.504,0.502,230.360,32.600,36.000,34.000,17.000
3/2/2007,19:25:00,5.818,0.722,231.200,25.400,5.000,36.000,16.000
3/2/2007,19:46:00,5.094,0.600,233.440,22.400,20.000,4.000,16.000
3/2/2007,20:43:00,2.944,0.364,234.930,12.600,0.000,0.000,17.000
3/2/2007,22:40:00,2.492,0.144,238.710,10.400,0.000,0.000,17.000
3/2/2007,23:20:00,2.406,0.090,241.280,10.000,0.000,0.000,18.000
3/2/2007,23:37:00,2.296,0.000,242.380,9.400,0.000,0.000,18.000
4/2/2007,08:17:00,2.564,0.338,242.490,10.600,0.000,1.000,0.000
4/2/2007,14:46:00,1.402,0.068,242.490,5.800,0.000,0.000,18.000
4/2/2007,23:27:00,2.636,0.000,243.780,11.000,0.000,25.000,0.000
5/2/2007,00:23:00,0.4,0.110,241.610,1.800,0.000,1.000,0.000
5/2/2007,04:11:00,0.414,0.114,242.620,1.800,0.000,1.000,0.000
5/2/2007,06:42:00,0.312,0.000,244.070,1.400,0.000,1.000,0.000
5/2/2007,08:20:00,4.21,0.186,237.100,17.600,38.000,1.000,17.000
5/2/2007,14:31:00,1.494,0.098,242.950,6.200,0.000,0.000,19.000
5/2/2007,16:25:00,0.54,0.000,243.190,2.200,0.000,0.000,0.000
5/2/2007,18:31:00,0.618,0.094,238.160,2.600,0.000,1.000,0.000
5/2/2007,20:47:00,4.454,0.136,238.190,18.600,0.000,36.000,18.000
6/2/2007,02:03:00,0.374,0.096,241.290,1.600,0.000,0.000,0.000
6/2/2007,09:28:00,0.292,0.000,239.410,1.200,1.000,0.000,0.000
6/2/2007,10:59:00,0.748,0.000,237.560,3.200,0.000,0.000,0.000
6/2/2007,11:44:00,0.502,0.126,243.650,2.400,0.000,0.000,0.000
7/2/2007,02:41:00,0.312,0.134,246.210,1.400,0.000,1.000,0.000
7/2/2007,04:35:00,0.222,0.000,242.830,1.000,0.000,0.000,0.000
7/2/2007,08:36:00,1.508,0.226,240.100,6.200,1.000,1.000,18.000
7/2/2007,10:51:00,1.372,0.114,237.920,5.800,0.000,0.000,18.000
7/2/2007,13:50:00,1.642,0.112,243.350,6.600,0.000,2.000,18.000
7/2/2007,17:20:00,0.674,0.146,243.080,2.800,0.000,0.000,0.000
7/2/2007,20:12:00,1.66,0.242,239.870,7.000,0.000,0.000,0.000
7/2/2007,20:38:00,1.782,0.114,239.880,7.400,0.000,0.000,0.000
8/2/2007,00:53:00,0.304,0.118,243.460,1.400,0.000,1.000,0.000
8/2/2007,05:28:00,0.526,0.000,240.730,2.200,0.000,0.000,0.000
8/2/2007,11:10:00,1.3,0.000,242.000,5.200,0.000,0.000,18.000
8/2/2007,11:41:00,1.284,0.000,239.790,5.200,0.000,0.000,18.000
8/2/2007,19:32:00,4.606,0.324,237.590,19.600,38.000,0.000,0.000
8/2/2007,21:44:00,2.042,0.000,241.530,8.600,1.000,0.000,0.000
8/2/2007,22:28:00,1.928,0.144,241.190,8.000,1.000,0.000,0.000
8/2/2007,22:49:00,1.178,0.000,243.330,5.200,0.000,0.000,9.000
9/2/2007,03:37:00,0.322,0.130,243.770,1.400,0.000,0.000,0.000
9/2/2007,03:45:00,0.304,0.074,241.990,1.400,0.000,0.000,0.000
9/2/2007,03:50:00,0.302,0.100,244.120,1.200,0.000,0.000,0.000
9/2/2007,09:56:00,1.384,0.120,239.930,5.800,0.000,0.000,18.000
9/2/2007,13:58:00,1.408,0.122,242.700,5.800,0.000,2.000,18.000
9/2/2007,14:39:00,1.346,0.000,245.120,5.400,0.000,0.000,19.000
9/2/2007,15:33:00,0.34,0.154,244.290,1.600,0.000,0.000,0.000
9/2/2007,16:47:00,0.452,0.326,247.000,2.200,0.000,2.000,0.000
9/2/2007,21:18:00,1.648,0.236,239.870,6.800,0.000,0.000,0.000
10/2/2007,06:14:00,0.442,0.230,242.920,2.000,0.000,0.000,0.000
10/2/2007,07:01:00,1.488,0.202,240.320,6.200,0.000,0.000,17.000
10/2/2007,10:52:00,2.752,0.308,234.370,11.800,0.000,2.000,16.000
10/2/2007,12:16:00,3.688,0.000,234.200,15.600,0.000,35.000,16.000
10/2/2007,13:13:00,1.516,0.240,244.690,6.200,0.000,1.000,18.000
10/2/2007,18:22:00,3.652,0.240,237.550,15.400,0.000,1.000,17.000
11/2/2007,11:00:00,0.466,0.240,239.610,2.200,0.000,1.000,0.000
11/2/2007,22:27:00,2.514,0.194,242.360,10.400,0.000,0.000,18.000
11/2/2007,22:55:00,1.476,0.092,242.810,6.000,0.000,0.000,18.000
12/2/2007,04:23:00,0.324,0.070,240.120,1.400,0.000,0.000,0.000
12/2/2007,05:51:00,0.43,0.200,239.790,2.000,0.000,0.000,0.000
12/2/2007,06:50:00,4.33,0.000,239.210,19.600,0.000,0.000,17.000
12/2/2007,10:44:00,1.274,0.000,236.360,5.400,0.000,0.000,17.000
12/2/2007,12:24:00,1.336,0.000,241.690,5.400,0.000,0.000,18.000
12/2/2007,13:51:00,0.482,0.194,241.680,2.200,0.000,0.000,0.000
12/2/2007,23:31:00,1.392,0.102,242.440,5.600,0.000,0.000,18.000
13/2/2007,01:55:00,0.362,0.152,239.640,1.800,0.000,0.000,0.000
13/2/2007,02:37:00,0.322,0.136,245.640,1.400,0.000,0.000,0.000
13/2/2007,04:16:00,0.292,0.110,242.760,1.200,0.000,1.000,0.000
13/2/2007,04:29:00,0.316,0.114,240.900,1.400,0.000,0.000,0.000
13/2/2007,10:23:00,0.328,0.000,239.080,1.400,0.000,0.000,0.000
13/2/2007,20:56:00,2.182,0.048,236.050,9.200,0.000,0.000,17.000
13/2/2007,21:59:00,1.786,0.222,240.040,8.000,0.000,16.000,0.000
13/2/2007,22:56:00,0.418,0.178,247.580,1.800,0.000,0.000,0.000
14/2/2007,00:22:00,0.4,0.248,246.560,1.800,0.000,1.000,0.000
14/2/2007,02:43:00,0.384,0.208,243.940,1.800,0.000,0.000,0.000
14/2/2007,07:38:00,3.266,0.000,238.420,13.600,0.000,0.000,17.000
14/2/2007,09:21:00,1.444,0.134,239.610,6.000,1.000,0.000,18.000
15/2/2007,00:07:00,0.346,0.126,241.910,1.600,0.000,0.000,0.000
15/2/2007,04:15:00,0.328,0.092,241.620,1.400,0.000,0.000,0.000
15/2/2007,05:29:00,1.306,0.000,239.370,5.400,0.000,0.000,18.000
15/2/2007,09:13:00,1.394,0.110,239.510,5.800,0.000,1.000,18.000
15/2/2007,10:59:00,1.416,0.124,239.900,5.800,0.000,0.000,18.000
15/2/2007,13:23:00,1.324,0.000,240.260,5.400,0.000,0.000,17.000
15/2/2007,13:46:00,0.262,0.000,241.530,1.200,0.000,0.000,0.000
15/2/2007,14:09:00,0.38,0.164,245.170,1.600,0.000,0.000,0.000
15/2/2007,14:48:00,0.38,0.150,245.650,1.800,0.000,0.000,0.000
15/2/2007,21:06:00,2.886,0.050,235.610,12.200,0.000,0.000,18.000
15/2/2007,22:44:00,2.002,0.114,244.380,8.200,0.000,0.000,18.000
16/2/2007,05:21:00,0.53,0.122,243.080,2.400,0.000,0.000,0.000
16/2/2007,05:28:00,0.592,0.210,240.320,2.800,0.000,0.000,0.000
16/2/2007,13:18:00,0.356,0.128,239.690,1.600,0.000,0.000,0.000
16/2/2007,16:20:00,0.266,0.000,244.240,1.200,0.000,0.000,0.000
16/2/2007,16:22:00,0.266,0.000,244.090,1.200,0.000,0.000,0.000
16/2/2007,20:19:00,2.262,0.000,236.080,9.600,0.000,1.000,17.000
17/2/2007,01:58:00,0.334,0.136,241.270,1.400,0.000,0.000,0.000
17/2/2007,18:37:00,2.046,0.112,235.120,8.600,0.000,0.000,0.000
18/2/2007,03:03:00,2.396,0.110,241.630,9.800,0.000,1.000,0.000
18/2/2007,03:57:00,0.304,0.124,244.350,1.400,0.000,0.000,0.000
18/2/2007,04:49:00,0.32,0.142,241.640,1.400,0.000,0.000,0.000
18/2/2007,05:45:00,0.254,0.000,242.720,1.000,0.000,0.000,0.000
18/2/2007,06:55:00,3.418,0.094,240.100,14.200,0.000,1.000,18.000
18/2/2007,18:31:00,4.186,0.270,232.250,18.000,37.000,0.000,0.000
18/2/2007,21:36:00,1.736,0.344,237.260,7.400,1.000,1.000,0.000
19/2/2007,01:38:00,0.354,0.116,241.100,1.600,0.000,0.000,0.000
19/2/2007,03:15:00,0.346,0.142,243.700,1.600,0.000,0.000,0.000
19/2/2007,04:25:00,0.454,0.294,241.260,2.200,0.000,1.000,0.000
19/2/2007,04:38:00,0.408,0.252,241.160,2.000,0.000,1.000,0.000
19/2/2007,05:44:00,0.24,0.000,238.930,1.000,0.000,0.000,0.000
19/2/2007,09:12:00,1.326,0.000,238.010,5.600,0.000,0.000,17.000
19/2/2007,10:46:00,1.506,0.208,236.910,6.400,0.000,2.000,17.000
19/2/2007,17:06:00,0.348,0.100,241.180,1.400,0.000,0.000,0.000
19/2/2007,18:11:00,2.158,0.234,234.810,9.200,0.000,2.000,17.000
19/2/2007,18:47:00,5.544,0.120,232.260,23.800,0.000,36.000,16.000
19/2/2007,20:26:00,3.744,0.156,234.780,16.000,0.000,19.000,17.000
20/2/2007,03:39:00,3.554,0.188,239.530,14.800,0.000,1.000,17.000
20/2/2007,05:42:00,2.278,0.000,238.260,9.400,0.000,0.000,0.000
20/2/2007,07:39:00,3.94,0.000,237.300,16.600,0.000,0.000,17.000
20/2/2007,11:15:00,1.604,0.000,239.570,6.600,0.000,0.000,17.000
20/2/2007,11:38:00,1.932,0.232,240.480,8.000,0.000,0.000,18.000
20/2/2007,16:43:00,0.438,0.256,242.850,2.200,0.000,1.000,0.000
20/2/2007,17:03:00,0.278,0.000,242.070,1.200,0.000,0.000,0.000
20/2/2007,18:27:00,0.436,0.102,237.370,1.800,0.000,1.000,0.000
20/2/2007,19:40:00,1.264,0.136,236.030,5.400,0.000,0.000,0.000
20/2/2007,22:29:00,3.456,0.048,239.670,14.400,38.000,0.000,0.000
21/2/2007,03:08:00,0.396,0.232,243.180,1.800,0.000,0.000,0.000
21/2/2007,09:32:00,1.366,0.110,237.970,5.600,0.000,0.000,17.000
21/2/2007,11:22:00,0.344,0.082,237.710,1.400,0.000,2.000,0.000
21/2/2007,13:53:00,0.456,0.270,242.710,2.200,0.000,2.000,0.000
21/2/2007,16:03:00,2.172,0.440,241.380,9.200,0.000,1.000,18.000
21/2/2007,21:03:00,1.85,0.230,235.710,7.800,1.000,0.000,17.000
22/2/2007,00:54:00,2.34,0.072,237.550,9.800,0.000,0.000,0.000
22/2/2007,06:56:00,4.252,0.000,237.250,17.800,0.000,0.000,17.000
22/2/2007,07:46:00,3.76,0.000,236.850,15.800,0.000,0.000,17.000
22/2/2007,09:09:00,1.292,0.000,240.420,5.400,0.000,0.000,17.000
22/2/2007,09:19:00,1.384,0.108,239.810,5.800,0.000,0.000,18.000
22/2/2007,14:35:00,0.656,0.000,240.370,2.600,0.000,0.000,0.000
22/2/2007,18:32:00,1.264,0.120,235.570,5.400,0.000,0.000,0.000
22/2/2007,19:06:00,4.806,0.352,231.080,20.800,0.000,0.000,16.000
22/2/2007,23:02:00,5.134,0.138,236.300,21.600,0.000,36.000,17.000
23/2/2007,06:23:00,0.38,0.192,240.490,1.800,0.000,0.000,0.000
23/2/2007,09:28:00,1.738,0.272,238.750,7.400,0.000,1.000,17.000
23/2/2007,12:49:00,1.564,0.200,240.650,6.400,0.000,0.000,18.000
23/2/2007,16:53:00,1.32,0.000,242.150,5.400,0.000,0.000,18.000
23/2/2007,22:06:00,0.236,0.000,240.360,1.000,0.000,0.000,0.000
24/2/2007,07:17:00,0.298,0.100,241.120,1.200,0.000,0.000,0.000
24/2/2007,07:42:00,0.64,0.088,241.270,2.600,0.000,0.000,0.000
24/2/2007,08:23:00,2.036,0.000,240.090,8.400,0.000,0.000,17.000
24/2/2007,08:43:00,2.112,0.106,239.620,8.800,0.000,0.000,17.000
24/2/2007,09:30:00,2.026,0.086,239.930,8.400,0.000,0.000,18.000
